train_id,date,section,line,dep_time,arr_time,train_type
PSG-1159,2026-09-22,STN_A-STN_B,DN_MAIN,2026-09-22 00:52,2026-09-22 01:02,PASSENGER
PSG-1160,2026-09-22,STN_A-STN_B,DN_MAIN,2026-09-22 05:49,2026-09-22 06:01,PASSENGER
PSG-1161,2026-09-22,STN_A-STN_B,DN_MAIN,2026-09-22 02:47,2026-09-22 03:02,PASSENGER
PSG-1162,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 03:56,2026-09-22 04:08,PASSENGER
PSG-1163,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 13:34,2026-09-22 13:49,PASSENGER
PSG-1164,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 16:41,2026-09-22 16:53,PASSENGER
PSG-1165,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 03:06,2026-09-22 03:21,PASSENGER
PSG-1166,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 06:18,2026-09-22 06:30,PASSENGER
PSG-1167,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 13:01,2026-09-22 13:13,PASSENGER
PSG-1168,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 06:22,2026-09-22 06:37,PASSENGER
PSG-1169,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 01:31,2026-09-22 01:43,PASSENGER
PSG-1170,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 15:00,2026-09-22 15:15,PASSENGER
PSG-1171,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 08:59,2026-09-22 09:09,PASSENGER
PSG-1172,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 09:10,2026-09-22 09:18,PASSENGER
PSG-1173,2026-09-22,STN_B-STN_C,UP_MAIN,2026-09-22 05:09,2026-09-22 05:17,PASSENGER
PSG-1174,2026-09-22,STN_B-STN_C,DN_MAIN,2026-09-22 22:48,2026-09-22 23:00,PASSENGER
PSG-1175,2026-09-22,STN_B-STN_C,DN_MAIN,2026-09-22 18:28,2026-09-22 18:43,PASSENGER
PSG-1176,2026-09-22,STN_B-STN_C,DN_MAIN,2026-09-22 20:07,2026-09-22 20:17,PASSENGER
PSG-1177,2026-09-22,STN_B-STN_C,DN_MAIN,2026-09-22 18:53,2026-09-22 19:01,PASSENGER
PSG-1178,2026-09-22,STN_B-STN_C,DN_MAIN,2026-09-22 13:12,2026-09-22 13:27,PASSENGER
PSG-1179,2026-09-22,STN_B-STN_C,DN_MAIN,2026-09-22 18:16,2026-09-22 18:31,PASSENGER
PSG-1180,2026-09-22,STN_C-STN_D,UP_MAIN,2026-09-22 08:02,2026-09-22 08:17,PASSENGER
PSG-1181,2026-09-22,STN_C-STN_D,UP_MAIN,2026-09-22 10:12,2026-09-22 10:20,PASSENGER
PSG-1182,2026-09-22,STN_C-STN_D,UP_MAIN,2026-09-22 13:28,2026-09-22 13:36,PASSENGER
PSG-1183,2026-09-22,STN_C-STN_D,UP_MAIN,2026-09-22 17:08,2026-09-22 17:18,PASSENGER
PSG-1184,2026-09-22,STN_C-STN_D,UP_MAIN,2026-09-22 04:06,2026-09-22 04:21,PASSENGER
PSG-1185,2026-09-22,STN_C-STN_D,UP_MAIN,2026-09-22 05:54,2026-09-22 06:04,PASSENGER
PSG-1186,2026-09-22,STN_C-STN_D,UP_MAIN,2026-09-22 07:13,2026-09-22 07:23,PASSENGER
PSG-1187,2026-09-22,STN_C-STN_D,UP_MAIN,2026-09-22 04:18,2026-09-22 04:26,PASSENGER
PSG-1188,2026-09-22,STN_C-STN_D,UP_MAIN,2026-09-22 14:27,2026-09-22 14:35,PASSENGER
PSG-1189,2026-09-22,STN_C-STN_D,UP_MAIN,2026-09-22 23:19,2026-09-22 23:34,PASSENGER
PSG-1190,2026-09-22,STN_C-STN_D,DN_MAIN,2026-09-22 21:24,2026-09-22 21:34,PASSENGER
PSG-1191,2026-09-22,STN_C-STN_D,DN_MAIN,2026-09-22 20:18,2026-09-22 20:30,PASSENGER
PSG-1192,2026-09-22,STN_C-STN_D,DN_MAIN,2026-09-22 10:54,2026-09-22 11:02,PASSENGER
PSG-1193,2026-09-22,STN_C-STN_D,DN_MAIN,2026-09-22 02:58,2026-09-22 03:13,PASSENGER
PSG-1194,2026-09-22,STN_C-STN_D,DN_MAIN,2026-09-22 18:59,2026-09-22 19:14,PASSENGER
PSG-1195,2026-09-22,STN_C-STN_D,DN_MAIN,2026-09-22 18:50,2026-09-22 19:02,PASSENGER
PSG-1196,2026-09-22,STN_C-STN_D,DN_MAIN,2026-09-22 09:25,2026-09-22 09:40,PASSENGER
PSG-1197,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 00:25,2026-09-23 00:40,PASSENGER
PSG-1198,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 03:50,2026-09-23 04:05,PASSENGER
PSG-1199,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 05:06,2026-09-23 05:16,PASSENGER
PSG-1200,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 19:20,2026-09-23 19:28,PASSENGER
PSG-1201,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 03:36,2026-09-23 03:44,PASSENGER
PSG-1202,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 09:45,2026-09-23 09:57,PASSENGER
PSG-1203,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 14:01,2026-09-23 14:13,PASSENGER
PSG-1204,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 13:04,2026-09-23 13:19,PASSENGER
PSG-1205,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 19:31,2026-09-23 19:46,PASSENGER
PSG-1206,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 01:16,2026-09-23 01:26,PASSENGER
PSG-1207,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 09:24,2026-09-23 09:39,PASSENGER
PSG-1208,2026-09-23,STN_A-STN_B,UP_MAIN,2026-09-23 04:54,2026-09-23 05:09,PASSENGER
PSG-1209,2026-09-23,STN_A-STN_B,DN_MAIN,2026-09-23 13:30,2026-09-23 13:42,PASSENGER
PSG-1210,2026-09-23,STN_A-STN_B,DN_MAIN,2026-09-23 23:34,2026-09-23 23:44,PASSENGER
PSG-1211,2026-09-23,STN_A-STN_B,DN_MAIN,2026-09-23 01:40,2026-09-23 01:55,PASSENGER
PSG-1212,2026-09-23,STN_A-STN_B,DN_MAIN,2026-09-23 09:10,2026-09-23 09:22,PASSENGER
PSG-1213,2026-09-23,STN_A-STN_B,DN_MAIN,2026-09-23 00:41,2026-09-23 00:53,PASSENGER
PSG-1214,2026-09-23,STN_A-STN_B,DN_MAIN,2026-09-23 10:20,2026-09-23 10:32,PASSENGER
PSG-1215,2026-09-23,STN_B-STN_C,UP_MAIN,2026-09-23 16:46,2026-09-23 16:54,PASSENGER
PSG-1216,2026-09-23,STN_B-STN_C,UP_MAIN,2026-09-23 07:46,2026-09-23 07:56,PASSENGER
PSG-1217,2026-09-23,STN_B-STN_C,UP_MAIN,2026-09-23 10:15,2026-09-23 10:30,PASSENGER
PSG-1218,2026-09-23,STN_B-STN_C,UP_MAIN,2026-09-23 10:57,2026-09-23 11:09,PASSENGER
PSG-1219,2026-09-23,STN_B-STN_C,UP_MAIN,2026-09-23 14:13,2026-09-23 14:21,PASSENGER
PSG-1220,2026-09-23,STN_B-STN_C,UP_MAIN,2026-09-23 06:24,2026-09-23 06:39,PASSENGER
PSG-1221,2026-09-23,STN_B-STN_C,UP_MAIN,2026-09-23 07:12,2026-09-23 07:27,PASSENGER
PSG-1222,2026-09-23,STN_B-STN_C,UP_MAIN,2026-09-23 16:32,2026-09-23 16:44,PASSENGER
PSG-1223,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 01:55,2026-09-23 02:05,PASSENGER
PSG-1224,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 02:14,2026-09-23 02:26,PASSENGER
PSG-1225,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 17:17,2026-09-23 17:32,PASSENGER
PSG-1226,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 04:37,2026-09-23 04:45,PASSENGER
PSG-1227,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 05:55,2026-09-23 06:05,PASSENGER
PSG-1228,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 06:51,2026-09-23 06:59,PASSENGER
PSG-1229,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 08:30,2026-09-23 08:38,PASSENGER
PSG-1230,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 15:34,2026-09-23 15:42,PASSENGER
PSG-1231,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 12:18,2026-09-23 12:28,PASSENGER
PSG-1232,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 09:21,2026-09-23 09:33,PASSENGER
PSG-1233,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 15:50,2026-09-23 16:05,PASSENGER
PSG-1234,2026-09-23,STN_B-STN_C,DN_MAIN,2026-09-23 21:41,2026-09-23 21:49,PASSENGER
PSG-1235,2026-09-23,STN_C-STN_D,UP_MAIN,2026-09-23 01:02,2026-09-23 01:12,PASSENGER
PSG-1236,2026-09-23,STN_C-STN_D,UP_MAIN,2026-09-23 12:42,2026-09-23 12:57,PASSENGER
PSG-1237,2026-09-23,STN_C-STN_D,UP_MAIN,2026-09-23 20:16,2026-09-23 20:31,PASSENGER
PSG-1238,2026-09-23,STN_C-STN_D,UP_MAIN,2026-09-23 06:03,2026-09-23 06:18,PASSENGER
PSG-1239,2026-09-23,STN_C-STN_D,UP_MAIN,2026-09-23 20:01,2026-09-23 20:13,PASSENGER
PSG-1240,2026-09-23,STN_C-STN_D,UP_MAIN,2026-09-23 11:45,2026-09-23 11:55,PASSENGER
PSG-1241,2026-09-23,STN_C-STN_D,UP_MAIN,2026-09-23 08:49,2026-09-23 08:57,PASSENGER
PSG-1242,2026-09-23,STN_C-STN_D,UP_MAIN,2026-09-23 09:43,2026-09-23 09:51,PASSENGER
PSG-1243,2026-09-23,STN_C-STN_D,UP_MAIN,2026-09-23 13:11,2026-09-23 13:19,PASSENGER
PSG-1244,2026-09-23,STN_C-STN_D,UP_MAIN,2026-09-23 05:33,2026-09-23 05:43,PASSENGER
PSG-1245,2026-09-23,STN_C-STN_D,UP_MAIN,2026-09-23 07:33,2026-09-23 07:43,PASSENGER
PSG-1246,2026-09-23,STN_C-STN_D,DN_MAIN,2026-09-23 07:03,2026-09-23 07:15,PASSENGER
PSG-1247,2026-09-23,STN_C-STN_D,DN_MAIN,2026-09-23 22:14,2026-09-23 22:29,PASSENGER
PSG-1248,2026-09-23,STN_C-STN_D,DN_MAIN,2026-09-23 17:31,2026-09-23 17:39,PASSENGER
PSG-1249,2026-09-23,STN_C-STN_D,DN_MAIN,2026-09-23 23:17,2026-09-23 23:25,PASSENGER
PSG-1250,2026-09-23,STN_C-STN_D,DN_MAIN,2026-09-23 16:10,2026-09-23 16:20,PASSENGER
PSG-1251,2026-09-23,STN_C-STN_D,DN_MAIN,2026-09-23 22:05,2026-09-23 22:15,PASSENGER
PSG-1252,2026-09-23,STN_C-STN_D,DN_MAIN,2026-09-23 20:31,2026-09-23 20:39,PASSENGER
PSG-1253,2026-09-23,STN_C-STN_D,DN_MAIN,2026-09-23 07:38,2026-09-23 07:50,PASSENGER
PSG-1254,2026-09-23,STN_C-STN_D,DN_MAIN,2026-09-23 20:45,2026-09-23 20:57,PASSENGER
PSG-1255,2026-09-23,STN_C-STN_D,DN_MAIN,2026-09-23 21:56,2026-09-23 22:08,PASSENGER
PSG-1256,2026-09-23,STN_C-STN_D,DN_MAIN,2026-09-23 14:27,2026-09-23 14:42,PASSENGER
PSG-1257,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 11:54,2026-09-24 12:09,PASSENGER
PSG-1258,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 08:36,2026-09-24 08:46,PASSENGER
PSG-1259,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 15:55,2026-09-24 16:07,PASSENGER
PSG-1260,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 23:06,2026-09-24 23:21,PASSENGER
PSG-1261,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 19:57,2026-09-24 20:05,PASSENGER
PSG-1262,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 00:15,2026-09-24 00:27,PASSENGER
PSG-1263,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 19:09,2026-09-24 19:21,PASSENGER
PSG-1264,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 10:11,2026-09-24 10:19,PASSENGER
PSG-1265,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 16:26,2026-09-24 16:34,PASSENGER
PSG-1266,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 11:28,2026-09-24 11:40,PASSENGER
PSG-1267,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 21:51,2026-09-24 22:03,PASSENGER
PSG-1268,2026-09-24,STN_A-STN_B,UP_MAIN,2026-09-24 09:27,2026-09-24 09:39,PASSENGER
PSG-1269,2026-09-24,STN_A-STN_B,DN_MAIN,2026-09-24 22:14,2026-09-24 22:26,PASSENGER
PSG-1270,2026-09-24,STN_A-STN_B,DN_MAIN,2026-09-24 06:25,2026-09-24 06:35,PASSENGER
PSG-1271,2026-09-24,STN_A-STN_B,DN_MAIN,2026-09-24 17:39,2026-09-24 17:49,PASSENGER
PSG-1272,2026-09-24,STN_A-STN_B,DN_MAIN,2026-09-24 01:56,2026-09-24 02:11,PASSENGER
PSG-1273,2026-09-24,STN_A-STN_B,DN_MAIN,2026-09-24 22:32,2026-09-24 22:44,PASSENGER
PSG-1274,2026-09-24,STN_A-STN_B,DN_MAIN,2026-09-24 23:14,2026-09-24 23:24,PASSENGER
PSG-1275,2026-09-24,STN_A-STN_B,DN_MAIN,2026-09-24 00:52,2026-09-24 01:07,PASSENGER
PSG-1276,2026-09-24,STN_A-STN_B,DN_MAIN,2026-09-24 10:05,2026-09-24 10:17,PASSENGER
PSG-1277,2026-09-24,STN_A-STN_B,DN_MAIN,2026-09-24 14:17,2026-09-24 14:32,PASSENGER
PSG-1278,2026-09-24,STN_A-STN_B,DN_MAIN,2026-09-24 13:15,2026-09-24 13:23,PASSENGER
PSG-1279,2026-09-24,STN_A-STN_B,DN_MAIN,2026-09-24 19:54,2026-09-24 20:04,PASSENGER
PSG-1280,2026-09-24,STN_B-STN_C,UP_MAIN,2026-09-24 07:35,2026-09-24 07:50,PASSENGER
PSG-1281,2026-09-24,STN_B-STN_C,UP_MAIN,2026-09-24 22:55,2026-09-24 23:07,PASSENGER
PSG-1282,2026-09-24,STN_B-STN_C,UP_MAIN,2026-09-24 17:18,2026-09-24 17:30,PASSENGER
PSG-1283,2026-09-24,STN_B-STN_C,UP_MAIN,2026-09-24 05:48,2026-09-24 05:58,PASSENGER
PSG-1284,2026-09-24,STN_B-STN_C,UP_MAIN,2026-09-24 10:01,2026-09-24 10:09,PASSENGER
PSG-1285,2026-09-24,STN_B-STN_C,UP_MAIN,2026-09-24 16:04,2026-09-24 16:14,PASSENGER
PSG-1286,2026-09-24,STN_B-STN_C,UP_MAIN,2026-09-24 08:49,2026-09-24 08:59,PASSENGER
PSG-1287,2026-09-24,STN_B-STN_C,UP_MAIN,2026-09-24 23:12,2026-09-24 23:24,PASSENGER
PSG-1288,2026-09-24,STN_B-STN_C,DN_MAIN,2026-09-24 03:02,2026-09-24 03:12,PASSENGER
PSG-1289,2026-09-24,STN_B-STN_C,DN_MAIN,2026-09-24 12:07,2026-09-24 12:17,PASSENGER
PSG-1290,2026-09-24,STN_B-STN_C,DN_MAIN,2026-09-24 10:28,2026-09-24 10:43,PASSENGER
PSG-1291,2026-09-24,STN_B-STN_C,DN_MAIN,2026-09-24 11:18,2026-09-24 11:30,PASSENGER
PSG-1292,2026-09-24,STN_B-STN_C,DN_MAIN,2026-09-24 08:53,2026-09-24 09:05,PASSENGER
PSG-1293,2026-09-24,STN_B-STN_C,DN_MAIN,2026-09-24 15:49,2026-09-24 15:57,PASSENGER
PSG-1294,2026-09-24,STN_B-STN_C,DN_MAIN,2026-09-24 16:03,2026-09-24 16:11,PASSENGER
PSG-1295,2026-09-24,STN_B-STN_C,DN_MAIN,2026-09-24 21:39,2026-09-24 21:47,PASSENGER
PSG-1296,2026-09-24,STN_B-STN_C,DN_MAIN,2026-09-24 16:07,2026-09-24 16:17,PASSENGER
PSG-1297,2026-09-24,STN_B-STN_C,DN_MAIN,2026-09-24 17:04,2026-09-24 17:12,PASSENGER
PSG-1298,2026-09-24,STN_B-STN_C,DN_MAIN,2026-09-24 23:14,2026-09-24 23:29,PASSENGER
PSG-1299,2026-09-24,STN_C-STN_D,UP_MAIN,2026-09-24 10:11,2026-09-24 10:26,PASSENGER
PSG-1300,2026-09-24,STN_C-STN_D,UP_MAIN,2026-09-24 01:50,2026-09-24 02:00,PASSENGER
PSG-1301,2026-09-24,STN_C-STN_D,UP_MAIN,2026-09-24 04:41,2026-09-24 04:51,PASSENGER
PSG-1302,2026-09-24,STN_C-STN_D,UP_MAIN,2026-09-24 11:41,2026-09-24 11:56,PASSENGER
PSG-1303,2026-09-24,STN_C-STN_D,UP_MAIN,2026-09-24 19:26,2026-09-24 19:41,PASSENGER
PSG-1304,2026-09-24,STN_C-STN_D,UP_MAIN,2026-09-24 04:53,2026-09-24 05:05,PASSENGER
PSG-1305,2026-09-24,STN_C-STN_D,UP_MAIN,2026-09-24 06:09,2026-09-24 06:17,PASSENGER
PSG-1306,2026-09-24,STN_C-STN_D,UP_MAIN,2026-09-24 16:38,2026-09-24 16:50,PASSENGER
PSG-1307,2026-09-24,STN_C-STN_D,UP_MAIN,2026-09-24 21:32,2026-09-24 21:42,PASSENGER
PSG-1308,2026-09-24,STN_C-STN_D,UP_MAIN,2026-09-24 10:41,2026-09-24 10:49,PASSENGER
PSG-1309,2026-09-24,STN_C-STN_D,DN_MAIN,2026-09-24 15:25,2026-09-24 15:37,PASSENGER
PSG-1310,2026-09-24,STN_C-STN_D,DN_MAIN,2026-09-24 07:08,2026-09-24 07:18,PASSENGER
PSG-1311,2026-09-24,STN_C-STN_D,DN_MAIN,2026-09-24 19:40,2026-09-24 19:50,PASSENGER
PSG-1312,2026-09-24,STN_C-STN_D,DN_MAIN,2026-09-24 16:42,2026-09-24 16:50,PASSENGER
PSG-1313,2026-09-24,STN_C-STN_D,DN_MAIN,2026-09-24 04:25,2026-09-24 04:40,PASSENGER
PSG-1314,2026-09-24,STN_C-STN_D,DN_MAIN,2026-09-24 21:37,2026-09-24 21:52,PASSENGER
PSG-1315,2026-09-25,STN_A-STN_B,UP_MAIN,2026-09-25 14:38,2026-09-25 14:53,PASSENGER
PSG-1316,2026-09-25,STN_A-STN_B,UP_MAIN,2026-09-25 13:05,2026-09-25 13:13,PASSENGER
PSG-1317,2026-09-25,STN_A-STN_B,UP_MAIN,2026-09-25 01:17,2026-09-25 01:27,PASSENGER
PSG-1318,2026-09-25,STN_A-STN_B,UP_MAIN,2026-09-25 12:44,2026-09-25 12:52,PASSENGER
PSG-1319,2026-09-25,STN_A-STN_B,UP_MAIN,2026-09-25 10:59,2026-09-25 11:09,PASSENGER
PSG-1320,2026-09-25,STN_A-STN_B,UP_MAIN,2026-09-25 00:36,2026-09-25 00:44,PASSENGER
PSG-1321,2026-09-25,STN_A-STN_B,UP_MAIN,2026-09-25 21:23,2026-09-25 21:33,PASSENGER
PSG-1322,2026-09-25,STN_A-STN_B,UP_MAIN,2026-09-25 07:43,2026-09-25 07:55,PASSENGER
PSG-1323,2026-09-25,STN_A-STN_B,UP_MAIN,2026-09-25 10:39,2026-09-25 10:49,PASSENGER
PSG-1324,2026-09-25,STN_A-STN_B,DN_MAIN,2026-09-25 13:05,2026-09-25 13:17,PASSENGER
PSG-1325,2026-09-25,STN_A-STN_B,DN_MAIN,2026-09-25 05:42,2026-09-25 05:50,PASSENGER
PSG-1326,2026-09-25,STN_A-STN_B,DN_MAIN,2026-09-25 01:33,2026-09-25 01:45,PASSENGER
PSG-1327,2026-09-25,STN_A-STN_B,DN_MAIN,2026-09-25 09:55,2026-09-25 10:10,PASSENGER
PSG-1328,2026-09-25,STN_A-STN_B,DN_MAIN,2026-09-25 17:45,2026-09-25 17:57,PASSENGER
PSG-1329,2026-09-25,STN_A-STN_B,DN_MAIN,2026-09-25 14:48,2026-09-25 14:58,PASSENGER
PSG-1330,2026-09-25,STN_B-STN_C,UP_MAIN,2026-09-25 16:43,2026-09-25 16:55,PASSENGER
PSG-1331,2026-09-25,STN_B-STN_C,UP_MAIN,2026-09-25 06:25,2026-09-25 06:35,PASSENGER
PSG-1332,2026-09-25,STN_B-STN_C,UP_MAIN,2026-09-25 13:46,2026-09-25 13:54,PASSENGER
PSG-1333,2026-09-25,STN_B-STN_C,UP_MAIN,2026-09-25 07:47,2026-09-25 07:57,PASSENGER
PSG-1334,2026-09-25,STN_B-STN_C,UP_MAIN,2026-09-25 04:28,2026-09-25 04:38,PASSENGER
PSG-1335,2026-09-25,STN_B-STN_C,UP_MAIN,2026-09-25 00:44,2026-09-25 00:54,PASSENGER
PSG-1336,2026-09-25,STN_B-STN_C,UP_MAIN,2026-09-25 04:12,2026-09-25 04:24,PASSENGER
PSG-1337,2026-09-25,STN_B-STN_C,UP_MAIN,2026-09-25 22:12,2026-09-25 22:20,PASSENGER
PSG-1338,2026-09-25,STN_B-STN_C,DN_MAIN,2026-09-25 21:51,2026-09-25 22:03,PASSENGER
PSG-1339,2026-09-25,STN_B-STN_C,DN_MAIN,2026-09-25 18:15,2026-09-25 18:23,PASSENGER
PSG-1340,2026-09-25,STN_B-STN_C,DN_MAIN,2026-09-25 20:16,2026-09-25 20:24,PASSENGER
PSG-1341,2026-09-25,STN_B-STN_C,DN_MAIN,2026-09-25 22:35,2026-09-25 22:43,PASSENGER
PSG-1342,2026-09-25,STN_B-STN_C,DN_MAIN,2026-09-25 22:18,2026-09-25 22:26,PASSENGER
PSG-1343,2026-09-25,STN_B-STN_C,DN_MAIN,2026-09-25 01:38,2026-09-25 01:46,PASSENGER
PSG-1344,2026-09-25,STN_B-STN_C,DN_MAIN,2026-09-25 14:13,2026-09-25 14:28,PASSENGER
PSG-1345,2026-09-25,STN_B-STN_C,DN_MAIN,2026-09-25 12:58,2026-09-25 13:06,PASSENGER
PSG-1346,2026-09-25,STN_B-STN_C,DN_MAIN,2026-09-25 18:40,2026-09-25 18:52,PASSENGER
PSG-1347,2026-09-25,STN_C-STN_D,UP_MAIN,2026-09-25 23:57,2026-09-26 00:07,PASSENGER
PSG-1348,2026-09-25,STN_C-STN_D,UP_MAIN,2026-09-25 07:00,2026-09-25 07:08,PASSENGER
PSG-1349,2026-09-25,STN_C-STN_D,UP_MAIN,2026-09-25 10:16,2026-09-25 10:31,PASSENGER
PSG-1350,2026-09-25,STN_C-STN_D,UP_MAIN,2026-09-25 22:35,2026-09-25 22:43,PASSENGER
PSG-1351,2026-09-25,STN_C-STN_D,UP_MAIN,2026-09-25 22:36,2026-09-25 22:48,PASSENGER
PSG-1352,2026-09-25,STN_C-STN_D,UP_MAIN,2026-09-25 21:15,2026-09-25 21:25,PASSENGER
PSG-1353,2026-09-25,STN_C-STN_D,UP_MAIN,2026-09-25 14:17,2026-09-25 14:25,PASSENGER
PSG-1354,2026-09-25,STN_C-STN_D,UP_MAIN,2026-09-25 17:27,2026-09-25 17:35,PASSENGER
PSG-1355,2026-09-25,STN_C-STN_D,UP_MAIN,2026-09-25 09:38,2026-09-25 09:46,PASSENGER
PSG-1356,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 03:37,2026-09-25 03:52,PASSENGER
PSG-1357,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 06:46,2026-09-25 06:56,PASSENGER
PSG-1358,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 08:58,2026-09-25 09:08,PASSENGER
PSG-1359,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 12:13,2026-09-25 12:28,PASSENGER
PSG-1360,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 10:04,2026-09-25 10:14,PASSENGER
PSG-1361,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 01:20,2026-09-25 01:35,PASSENGER
PSG-1362,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 07:05,2026-09-25 07:20,PASSENGER
PSG-1363,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 11:17,2026-09-25 11:27,PASSENGER
PSG-1364,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 00:05,2026-09-25 00:13,PASSENGER
PSG-1365,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 22:55,2026-09-25 23:03,PASSENGER
PSG-1366,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 03:46,2026-09-25 04:01,PASSENGER
PSG-1367,2026-09-25,STN_C-STN_D,DN_MAIN,2026-09-25 05:05,2026-09-25 05:13,PASSENGER
PSG-1368,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 17:27,2026-09-26 17:35,PASSENGER
PSG-1369,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 03:27,2026-09-26 03:39,PASSENGER
PSG-1370,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 21:59,2026-09-26 22:09,PASSENGER
PSG-1371,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 15:35,2026-09-26 15:47,PASSENGER
PSG-1372,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 09:00,2026-09-26 09:15,PASSENGER
PSG-1373,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 01:42,2026-09-26 01:50,PASSENGER
PSG-1374,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 05:57,2026-09-26 06:05,PASSENGER
PSG-1375,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 09:55,2026-09-26 10:07,PASSENGER
PSG-1376,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 23:06,2026-09-26 23:18,PASSENGER
PSG-1377,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 14:32,2026-09-26 14:40,PASSENGER
PSG-1378,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 03:14,2026-09-26 03:22,PASSENGER
PSG-1379,2026-09-26,STN_A-STN_B,UP_MAIN,2026-09-26 00:19,2026-09-26 00:29,PASSENGER
PSG-1380,2026-09-26,STN_A-STN_B,DN_MAIN,2026-09-26 22:05,2026-09-26 22:15,PASSENGER
PSG-1381,2026-09-26,STN_A-STN_B,DN_MAIN,2026-09-26 11:13,2026-09-26 11:25,PASSENGER
PSG-1382,2026-09-26,STN_A-STN_B,DN_MAIN,2026-09-26 14:56,2026-09-26 15:08,PASSENGER
PSG-1383,2026-09-26,STN_A-STN_B,DN_MAIN,2026-09-26 03:10,2026-09-26 03:22,PASSENGER
PSG-1384,2026-09-26,STN_A-STN_B,DN_MAIN,2026-09-26 11:41,2026-09-26 11:51,PASSENGER
PSG-1385,2026-09-26,STN_A-STN_B,DN_MAIN,2026-09-26 03:53,2026-09-26 04:08,PASSENGER
PSG-1386,2026-09-26,STN_A-STN_B,DN_MAIN,2026-09-26 13:39,2026-09-26 13:54,PASSENGER
PSG-1387,2026-09-26,STN_A-STN_B,DN_MAIN,2026-09-26 09:16,2026-09-26 09:31,PASSENGER
